review_id,store_id,review_raw,timestamp_raw,store_label,review_text,review_date,sentiment_label,prob_neg,prob_neu,prob_pos,sentiment_name
1780196625-226,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-11-13,0,pelindung kaca gorilla glass 3 desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-11-13 00:00:00,1,0.004757126,0.9945979,0.00064496935,netral
1780196625-296,Panda_Vivo Y71,pengiriman cepat respon bagus,2025-11-13,0,pengiriman cepat respon bagus,2025-11-13 00:00:00,0,0.99472153,0.004375194,0.0009032057,positif
1780196625-259,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3,",2025-11-16,0,kapasitas baterai 3360mah pelindung kaca gorilla glass 3,2025-11-16 00:00:00,1,0.0045604035,0.99475104,0.0006885633,netral
1780196625-260,Panda_Vivo Y71,"terimakasih, pesanan sudah sampai, produk sesuai pesanan...",2025-11-16,0,terima kasih pesanan sudah sampai produk sesuai pesanan,2025-11-16 00:00:00,1,0.39949858,0.5961202,0.0043811756,netral
1780196625-323,Panda_Vivo Y71,sangat bagus,2025-11-16,0,sangat bagus,2025-11-16 00:00:00,0,0.99656624,0.0020073578,0.0014264133,positif
1780196625-95,Panda_Vivo Y71,alham dulilah barang udah sapi dan aman makasih lazada.. mantul mantap betull,2025-11-17,0,alham dulilah barang udah sapi dan aman makasih lazada mantul mantap betull,2025-11-17 00:00:00,0,0.9940065,0.005104278,0.0008892079,positif
1780196625-216,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi,",2025-11-18,0,kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah pelindung kaca gorilla glass 3 baru segel dan bergaransi,2025-11-18 00:00:00,1,0.005770242,0.9933143,0.0009154256,netral
1780196625-250,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, mntap",2025-11-18,0,baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat mntap,2025-11-18 00:00:00,1,0.002373994,0.99599034,0.0016356902,netral
1780196625-325,Panda_Vivo Y71,ok,2025-11-18,0,ok,2025-11-18 00:00:00,0,0.9444046,0.048778977,0.0068163914,positif
1780196625-77,Panda_Vivo Y71,Kompatibilitas:,2025-11-19,0,kompatibilitas,2025-11-19 00:00:00,0,0.8864743,0.09497016,0.018555548,positif
1780196625-376,Panda_Vivo Y71,sinyal nga ada,2025-11-20,0,sinyal nga ada,2025-11-20 00:00:00,2,0.0016059518,0.014960324,0.9834337,negatif
1780196625-270,Panda_Vivo Y71,"barang datang sesuai,,makasih semoga berkah usaha nya",2025-11-22,0,barang datang sesuai makasih semoga berkah usaha nya,2025-11-22 00:00:00,0,0.98583466,0.011451312,0.0027140768,positif
1780196625-368,Panda_Vivo Y71,"HP nya ga jalan konek tor yah ga jalan 
sangat kecewa",2025-11-22,0,handphone nya tidak jalan konek tor yah tidak jalan sangat kecewa,2025-11-22 00:00:00,2,0.0014335995,0.00089668395,0.99766964,negatif
1780196625-162,Panda_Vivo Y71,ya bagus membantu,2025-11-23,0,ya bagus membantu,2025-11-23 00:00:00,0,0.9871185,0.0076075178,0.005273973,positif
1780196625-282,Panda_Vivo Y71,makasih dah d trima mantap sesuai harga,2025-11-24,0,makasih dah d trima mantap sesuai harga,2025-11-24 00:00:00,0,0.98026055,0.017985217,0.0017542932,positif
1780196625-70,Panda_Vivo Y71,maaf baru kasi ulasan.. soalnya mau di tes dl.. walaupun sempat ada kendala sedikit tpi masih bisa di atasi.. hp nya bagus.. udah sebulan di maenin bocah masih aman2 aja ..mau pesan lagi... terima kasih.. semoga tokonya berkah..Aamiin🙏🥰🥰,2025-11-26,0,maaf baru kasi ulasan soalnya mau di tes dl walaupun sempat ada kendala sedikit tapi masih bisa di atasi handphone nya bagus udah sebulan di maenin bocah masih aman2 aja mau pesan lagi terima kasih semoga tokonya berkah aamiin,2025-11-26 00:00:00,0,0.887403,0.07056249,0.042034555,positif
1780196625-71,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, tokonya amanah,Terimakasi bang kurir/Lazada,walau ada minesnya toksrinnya retak,tpi engga ngaruh.",2025-11-28,0,baru segel dan bergaransi desain bodi aluminium tokonya amanah terimakasi bang kurir lazada walau ada minesnya toksrinnya retak tapi engga ngaruh,2025-11-28 00:00:00,0,0.90653306,0.061580647,0.03188635,positif
1780196625-72,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,",2025-11-28,0,baru segel dan bergaransi desain bodi aluminium kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3,2025-11-28 00:00:00,1,0.0028988107,0.99596906,0.0011321374,netral
1780196625-73,Panda_Vivo Y71,"awalnya takut pesan, takut zonk.
 tapi ternyata barang sesuai pesanan dan aman.
terimakasih min.. jaya terus..",2025-11-28,0,awalnya takut pesan takut zonk tapi ternyata barang sesuai pesanan dan aman terima kasih min jaya terus,2025-11-28 00:00:00,0,0.8838672,0.06235612,0.053776566,positif
1780196625-79,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat, Desain bodi aluminium,",2025-11-28,0,pelindung kaca gorilla glass 3 kamera belakang 13mp dengan lampu kilat desain bodi aluminium,2025-11-28 00:00:00,1,0.004337412,0.99502087,0.00064171996,netral
1780196625-290,Panda_Vivo Y71,"sesuai,cm GK ada hansfree kak",2025-11-28,0,sesuai cm tidak ada hansfree kak,2025-11-28 00:00:00,1,0.0062072454,0.82661206,0.1671807,netral
1780196625-352,Panda_Vivo Y71,keren,2025-11-28,0,keren,2025-11-28 00:00:00,0,0.99715805,0.0018017897,0.0010401004,positif
1780196625-69,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, bagus terimakasi lazada sm abg kurirnya Amanah. maaf bru ngasih ulasan🤗",2025-11-29,0,pelindung kaca gorilla glass 3 baru segel dan bergaransi bagus terimakasi lazada sm abg kurirnya amanah maaf bru ngasih ulasan,2025-11-29 00:00:00,1,0.01489109,0.9719026,0.01320628,netral
1780196625-75,Panda_Vivo Y71,"mantap sekali barang masih baru lan sesuai gambar.
yg mau order di toko ini jangan ragu ya",2025-11-29,0,mantap sekali barang masih baru lan sesuai gambar yang mau order di toko ini jangan ragu ya,2025-11-29 00:00:00,0,0.9938006,0.0052965195,0.0009028188,positif
1780196625-213,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-11-29,0,kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah baru segel dan bergaransi desain bodi aluminium pelindung kaca gorilla glass 3,2025-11-29 00:00:00,1,0.0044386643,0.99476767,0.0007936853,netral
1780196625-240,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,",2025-11-29,0,kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3,2025-11-29 00:00:00,1,0.0054364633,0.9940011,0.00056236325,netral
1780196625-214,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-11-30,0,kapasitas baterai 3360mah kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi desain bodi aluminium pelindung kaca gorilla glass 3,2025-11-30 00:00:00,1,0.0064478912,0.99279106,0.0007610449,netral
1780196625-218,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-11-30,0,kapasitas baterai 3360mah desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-11-30 00:00:00,1,0.00895444,0.99038297,0.0006625768,netral
1780196625-66,Panda_Vivo Y71,"terimakasi utk toko nya yg amanah. 
kmi sagat puas dgn kualitas nya yg sagat bagus utk lazada terimakasi.",2025-12-02,0,terimakasi utk toko nya yang amanah kmi sagat puas dengan kualitas nya yang sagat bagus utk lazada terimakasi,2025-12-02 00:00:00,0,0.98401284,0.013091641,0.0028955108,positif
1780196625-311,Panda_Vivo Y71,"tdk 
sesuai dengan gambar ram 6 ternyata cumak ram 4
lasada sudah lain dengan dulu. Toko nya banyak yang tdk bonapit",2025-12-05,0,tdk sesuai dengan gambar ram 6 ternyata cumak ram 4 lasada sudah lain dengan dulu toko nya banyak yang tdk bonapit,2025-12-05 00:00:00,2,0.0021129234,0.004107059,0.9937801,negatif
1780196625-274,Panda_Vivo Y71,mksh seller Amanah sesuai deskripsi mntap,2025-12-06,0,mksh penjual amanah sesuai deskripsi mntap,2025-12-06 00:00:00,0,0.59862983,0.3893315,0.012038681,positif
1780196625-361,Panda_Vivo Y71,knapa hp nya ga sesuai malah ga bisa di pake apa apa di daptarin juga susah,2025-12-06,0,knapa handphone nya tidak sesuai malah tidak bisa di pake apa apa di daptarin juga susah,2025-12-06 00:00:00,2,0.0010318083,0.0026646801,0.99630344,negatif
1780196625-208,Panda_Vivo Y71,"barang datang sesuai pesan pengirimannya cepat. Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, makasih seller udah amanah makasih juga buat lazada mas kurirnya",2025-12-08,0,barang datang sesuai pesan pengirimannya cepat kapasitas baterai 3360mah pelindung kaca gorilla glass 3 baru segel dan bergaransi makasih penjual udah amanah makasih juga buat lazada mas kurirnya,2025-12-08 00:00:00,0,0.91702247,0.07831842,0.004659116,positif
1780196625-304,Panda_Vivo Y71,semoga awet,2025-12-08,0,semoga awet,2025-12-08 00:00:00,0,0.978204,0.019763464,0.0020325715,positif
1780196625-74,Panda_Vivo Y71,"berpungsi dengan baik mksh Baru, segel, dan bergaransi,",2025-12-09,0,berpungsi dengan baik mksh baru segel dan bergaransi,2025-12-09 00:00:00,1,0.15366736,0.8400643,0.0062683243,netral
1780196625-197,Panda_Vivo Y71,minta hitam datang putih,2025-12-10,0,minta hitam datang putih,2025-12-10 00:00:00,2,0.019664655,0.05043028,0.9299051,negatif
1780196625-209,Panda_Vivo Y71,"hpnya sudah sampai dgn selamat, kurirnya ramah dan ikut bantu buatkan video unboxing, meskipun hpnya  keluaran 2019 tapi masih baru disegel dan bagus sesuai pesanan Vivo Y66,terima kasih seller sudah amanah",2025-12-10,0,hpnya sudah sampai dengan selamat kurirnya ramah dan ikut bantu buatkan video unboxing meskipun hpnya keluaran 2019 tapi masih baru disegel dan bagus sesuai pesanan vivo y66 terima kasih penjual sudah amanah,2025-12-10 00:00:00,0,0.9352704,0.06148286,0.0032466566,positif
1780196625-273,Panda_Vivo Y71,"Baru, 

android 6",2025-12-10,0,baru android 6,2025-12-10 00:00:00,1,0.020212179,0.9624435,0.01734443,netral
1780196625-306,Panda_Vivo Y71,goodjob,2025-12-10,0,goodjob,2025-12-10 00:00:00,0,0.98676294,0.0077854246,0.005451574,positif
1780196625-210,Panda_Vivo Y71,bagus Ade saya suka,2025-12-12,0,bagus ade saya suka,2025-12-12 00:00:00,0,0.9953719,0.0038804547,0.0007476745,positif
1780196625-301,Panda_Vivo Y71,hp nya sesuai,2025-12-12,0,handphone nya sesuai,2025-12-12 00:00:00,0,0.64927995,0.3435654,0.007154676,positif
1780196625-305,Panda_Vivo Y71,brang ok,2025-12-12,0,brang ok,2025-12-12 00:00:00,0,0.9852625,0.009145583,0.0055918572,positif
1780196625-307,Panda_Vivo Y71,sangat baik,2025-12-12,0,sangat baik,2025-12-12 00:00:00,0,0.99522275,0.0031050325,0.0016722191,positif
1780196625-81,Panda_Vivo Y71,"berjalan lancar, semoga awet... 
pengiriman sangat amat cepat sekalii....",2025-12-13,0,berjalan lancar semoga awet pengiriman sangat amat cepat sekalii,2025-12-13 00:00:00,0,0.9904969,0.0063450667,0.003158125,positif
1780196625-207,Panda_Vivo Y71,"tampilan bagus sekali,kualitas kurang baik, awalnya baik setelah lama nyala hp panas langsung hilang,",2025-12-13,0,tampilan bagus sekali kualitas kurang baik awalnya baik setelah lama nyala handphone panas langsung hilang,2025-12-13 00:00:00,2,0.0035584136,0.0014350887,0.99500644,negatif
1780196625-215,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,Pelindung kaca Gorilla Glass 3,",2025-12-14,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 pelindung kaca gorilla glass 3,2025-12-14 00:00:00,1,0.0020084463,0.99548703,0.0025044791,netral
1780196625-349,Panda_Vivo Y71,changer nya mati,2025-12-14,0,changer nya mati,2025-12-14 00:00:00,2,0.0009788631,0.0047681076,0.994253,negatif
1780196625-229,Panda_Vivo Y71,baru tau kalau vivo ada kw nya tapi untuk harga swgitu murah lah terimakasih,2025-12-15,0,baru tau kalau vivo ada tiruan nya tapi untuk harga swgitu murah lah terima kasih,2025-12-15 00:00:00,0,0.93268573,0.0314328,0.0358815,positif
1780196625-205,Panda_Vivo Y71,"alhamdulilah, paketnya udah sampai dan barangnya asli dan baru, trimakasi yang punya toko dan lazada sukses selalu",2025-12-18,0,alhamdulilah paketnya udah sampai dan barangnya asli dan baru trimakasi yang punya toko dan lazada sukses selalu,2025-12-18 00:00:00,0,0.96548,0.032636885,0.0018830479,positif
1780196625-206,Panda_Vivo Y71,"mantap tafi nya panik jaringan nya melalui wfi, gatau nya ada pengaturan nya, srkarang fah normal, mamtap, toko nya amanah.",2025-12-18,0,mantap tafi nya panik jaringan nya melalui wfi gatau nya ada pengaturan nya srkarang fah normal mamtap toko nya amanah,2025-12-18 00:00:00,2,0.00847119,0.030065997,0.9614628,negatif
1780196625-76,Panda_Vivo Y71,"lumayan bagus,cuman pengen yg warna hitam datang malah warna silver,ok gpp semoga awet",2025-12-19,0,lumayan bagus cuman pengen yang warna hitam datang malah warna silver ok tidak apa-apa semoga awet,2025-12-19 00:00:00,0,0.9606304,0.010541176,0.028828427,positif
1780196625-115,Panda_Vivo Y71,"sangat puas,barang sesuai pesanan. mksh ka",2025-12-19,0,sangat puas barang sesuai pesanan mksh ka,2025-12-19 00:00:00,0,0.9893133,0.009401724,0.0012850498,positif
1780196625-140,Panda_Vivo Y71,barang sesuai amanah,2025-12-19,0,barang sesuai amanah,2025-12-19 00:00:00,0,0.9882123,0.009069062,0.0027187187,positif
1780196625-166,Panda_Vivo Y71,hapenyasi baru luarnya aja dalemnyasi rongsok jualan apa mau nipu konsumen KECEWA saya booss,2025-12-19,0,hapenyasi baru luarnya aja dalemnyasi rongsok jualan apa mau nipu konsumen kecewa saya booss,2025-12-19 00:00:00,2,0.0006607148,0.0013131972,0.9980261,negatif
1780196625-372,Panda_Vivo Y71,ram 6 yg datang ram 4,2025-12-19,0,ram 6 yang datang ram 4,2025-12-19 00:00:00,1,0.009377653,0.87209094,0.11853144,netral
1780196625-212,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, HP bagus dan murah, terimakasih 🙏",2025-12-20,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 handphone bagus dan murah terima kasih,2025-12-20 00:00:00,0,0.7130811,0.27359727,0.013321577,positif
1780196625-217,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Baru, segel, dan bergaransi,",2025-12-20,0,pelindung kaca gorilla glass 3 desain bodi aluminium baru segel dan bergaransi,2025-12-20 00:00:00,1,0.003056668,0.9959687,0.0009746911,netral
1780196625-310,Panda_Vivo Y71,maaf baru  balas.barng udh  sampai  dengan aman. HP bagus. setelah  diaktifkan dan saya uji dengan menambahkan  1apk saja. mlbb langsung panas dan HP langsung  gk  sabil. Chargernya sangat  jelek setelah  melakukan pengisian  baterai  sampai 10jam. hpnya cocok  untuk  you tube dan whatsapp  saja,2025-12-20,0,maaf baru balas barng udh sampai dengan aman handphone bagus setelah diaktifkan dan saya uji dengan menambahkan 1apk saja mlbb langsung panas dan handphone langsung tidak sabil chargernya sangat jelek setelah melakukan pengisian baterai sampai 10jam hpnya cocok untuk you tube dan whatsapp saja,2025-12-20 00:00:00,0,0.49785098,0.01848835,0.4836607,positif
1780196625-109,Panda_Vivo Y71,bintang yang bicara.. berpungsi semoga awet,2025-12-21,0,bintang yang bicara berpungsi semoga awet,2025-12-21 00:00:00,0,0.90324813,0.09345798,0.0032939,positif
1780196625-357,Panda_Vivo Y71,"Toko  sangat tidak amanah pesan Vivo Y71 Ram 6Gb penyimpanan 128GB, yang dikirim Vivo Y66 Ram 4Gb penyimpanan 64Gb. Kapok beli lagi di toko ini, ditambah pengiriman sangat lama , benar2 tidak puas.",2025-12-21,0,toko sangat tidak amanah pesan vivo y71 ram 6gb penyimpanan 128gb yang dikirim vivo y66 ram 4gb penyimpanan 64gb kapok beli lagi di toko ini ditambah pengiriman sangat lama benar2 tidak puas,2025-12-21 00:00:00,2,0.005221741,0.0014260906,0.9933522,negatif
1780196625-80,Panda_Vivo Y71,"penjual  amanah,  harga murah  tapi  ga murahan.  terima kasih.  aku suka.",2025-12-23,0,penjual amanah harga murah tapi tidak murahan terima kasih aku suka,2025-12-23 00:00:00,0,0.99654585,0.0026550526,0.0007991056,positif
1780196625-62,Panda_Vivo Y71,"sangat memuaskan dengan harga yg sngat terjangkau 
barang sesusi gk ada lecet.y sama sekali jadi jngan ragu....",2025-12-24,0,sangat memuaskan dengan harga yang sngat terjangkau barang sesusi tidak ada lecet y sama sekali jadi jngan ragu,2025-12-24 00:00:00,0,0.9939878,0.0030250407,0.002987226,positif
1780196625-65,Panda_Vivo Y71,"sesuai pesanan mkshBaru, segel, dan bergaransi,",2025-12-24,0,sesuai pesanan mkshbaru segel dan bergaransi,2025-12-24 00:00:00,1,0.2332571,0.75826955,0.008473313,netral
1780196625-61,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-12-25,0,kapasitas baterai 3360mah baru segel dan bergaransi desain bodi aluminium pelindung kaca gorilla glass 3,2025-12-25 00:00:00,1,0.0036771018,0.99556917,0.00075376837,netral
1780196625-64,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh,",2025-12-25,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi kapasitas baterai 3360mah,2025-12-25 00:00:00,1,0.007753113,0.9913907,0.0008561151,netral
1780196625-59,Panda_Vivo Y71,bagus kk hp ya lumayan lah harga sgtu buat jualan online ayam geprek saya nti klau smpet saya kirim video ya...maaf y kk baru kirim ulasan ya...makasih 🤗🤗,2025-12-26,0,bagus kk handphone ya lumayan lah harga sgtu buat jualan online ayam geprek saya nti klau smpet saya kirim video ya maaf y kk baru kirim ulasan ya makasih,2025-12-26 00:00:00,0,0.4997835,0.44639894,0.053817593,positif
1780196625-203,Panda_Vivo Y71,"Desain bodi aluminium, Pelindung kaca Gorilla Glass 3, Alhamdulillah pesanan sampai dan sudah diambil sama teman, pertama di kirim baterai nya lowbat, sempat kesel tapi berikut nya langsung bisa nyala.. terima kasih",2025-12-26,0,desain bodi aluminium pelindung kaca gorilla glass 3 alhamdulillah pesanan sampai dan sudah diambil sama teman pertama di kirim baterai nya lowbat sempat kesel tapi berikut nya langsung bisa nyala terima kasih,2025-12-26 00:00:00,1,0.1418658,0.8013298,0.05680439,netral
1780196625-204,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, 8, Alhamdulillah terus amanah biar berkah",2025-12-26,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi pelindung kaca gorilla glass 3 8 alhamdulillah terus amanah biar berkah,2025-12-26 00:00:00,1,0.17418346,0.823208,0.0026085007,netral
1780196625-63,Panda_Vivo Y71,makasih byk lazada  barang utuh GK ada yg kurang..mkasih tokoya amanah.. lain waktu beli lagi,2025-12-27,0,makasih byk lazada barang utuh tidak ada yang kurang mkasih tokoya amanah lain waktu beli lagi,2025-12-27 00:00:00,0,0.988015,0.010213445,0.0017715025,positif
1780196625-82,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2025-12-27,0,pelindung kaca gorilla glass 3 kapasitas baterai 3360mah,2025-12-27 00:00:00,1,0.004095835,0.99508697,0.00081717974,netral
1780196625-129,Panda_Vivo Y71,terimakasih banyak ya boss,2025-12-27,0,terima kasih banyak ya boss,2025-12-27 00:00:00,0,0.73327637,0.25759348,0.00913018,positif
1780196625-56,Panda_Vivo Y71,"Alhamdulillah pesanan saya sudah saya terima. aaf baru bisa memberikan ulasannya.
Barang Gress masih di segel, dan sesuai pesanan. cukup puas dengan harga sangat murah dapat hp Vivo",2025-12-28,0,alhamdulillah pesanan saya sudah saya terima aaf baru bisa memberikan ulasannya barang gress masih di segel dan sesuai pesanan cukup puas dengan harga sangat murah dapat handphone vivo,2025-12-28 00:00:00,0,0.98995566,0.004312514,0.0057317843,positif
1780196625-57,Panda_Vivo Y71,"semua ok . pesen hitam datang putih . tapi ndak Apa Apa . lumayan Harga segitu .  staff baik sekali Dan ramah 🙏 . maksih seller ,  Baru, segel, dan bergaransi,",2025-12-28,0,semua ok pesen hitam datang putih tapi ndak apa apa lumayan harga segitu staff baik sekali dan ramah maksih penjual baru segel dan bergaransi,2025-12-28 00:00:00,0,0.8939986,0.055059977,0.050941452,positif
1780196625-202,Panda_Vivo Y71,alkamdulillah dah nyampai hpnya Masih segelan . semoga semua ok . Karena Harganya super murah entah itu stock lama atau rakitan semoga baik baik saja . sempet Ragu. pesen dua semua Sampai . makasih seller 🙏,2025-12-28,0,alkamdulillah dah nyampai hpnya masih segelan semoga semua ok karena harganya super murah entah itu stock lama atau rakitan semoga baik baik saja sempet ragu pesen dua semua sampai makasih penjual,2025-12-28 00:00:00,0,0.950621,0.025478866,0.023900168,positif
1780196625-58,Panda_Vivo Y71,barang nya udah sampai sesuai pesanan Reselles nya amanah peking nya rapi kurir nya juga ramah makasih banyak semua nya aku pasti akan berlangganan di sini 🙏🙏👍😍,2025-12-30,0,barang nya udah sampai sesuai pesanan reselles nya amanah peking nya rapi kurir nya juga ramah makasih banyak semua nya aku pasti akan berlangganan di sini,2025-12-30 00:00:00,0,0.9915691,0.007488968,0.00094193156,positif
1780196625-143,Panda_Vivo Y71,mantap makasi,2025-12-30,0,mantap makasi,2025-12-30 00:00:00,0,0.9954917,0.003650576,0.0008577979,positif
1780196625-67,Panda_Vivo Y71,trimakasih barang sesuai pesanan.lain kali beli lagi di sini karna tokonya amanah,2025-12-31,0,trimakasih barang sesuai pesanan lain kali beli lagi di sini karna tokonya amanah,2025-12-31 00:00:00,0,0.905865,0.091745116,0.0023898736,positif
1780196625-358,Panda_Vivo Y71,"baru sehari Udah ga bisa di pasang SIM-card, terus apk playstornya ga komplit aplikasinya, kecewa",2026-01-01,0,baru sehari udah tidak bisa di pasang sim card terus apk playstornya tidak komplit aplikasinya kecewa,2026-01-01 00:00:00,2,0.0010926678,0.0017377662,0.99716955,negatif
1780196625-178,Panda_Vivo Y71,Hp rusak tidak bisa hidup meski seharian di cas,2026-01-02,0,handphone rusak tidak bisa hidup meski seharian di cas,2026-01-02 00:00:00,2,0.0005591344,0.010145945,0.98929495,negatif
1780196625-86,Panda_Vivo Y71,mantapp.. berfungsi dgn baik. semoga awett terimakasih,2026-01-03,0,mantapp berfungsi dengan baik semoga awett terima kasih,2026-01-03 00:00:00,0,0.9884969,0.0067598405,0.0047432575,positif
1780196625-199,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, sempet was 2 tp alhamdulillah seller amanah.smga berfungsi dgn baik.recomend ya",2026-01-03,0,pelindung kaca gorilla glass 3 baru segel dan bergaransi sempet was 2 tapi alhamdulillah penjual amanah smga berfungsi dengan baik recomend ya,2026-01-03 00:00:00,0,0.8988867,0.094222836,0.006890484,positif
1780196625-54,Panda_Vivo Y71,"Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2026-01-05,0,desain bodi aluminium pelindung kaca gorilla glass 3,2026-01-05 00:00:00,1,0.003289571,0.9960592,0.0006512674,netral
1780196625-87,Panda_Vivo Y71,"Desain bodi aluminium, Baru, segel, dan bergaransi,",2026-01-06,0,desain bodi aluminium baru segel dan bergaransi,2026-01-06 00:00:00,1,0.005365656,0.99314004,0.0014943492,netral
1780196625-280,Panda_Vivo Y71,pokonya is the beast,2026-01-07,0,pokonya is the beast,2026-01-07 00:00:00,0,0.9898074,0.007148841,0.003043776,positif
1780196625-146,Panda_Vivo Y71,"Baru, segel, dan bergaransi, tapi knp y ini pas mo buat TLP vc,atau kirim pesan suara,g da suara y, mikrofon y jlk,g ada suara y SM sx,tp KLO buat YouTube ada,buat rekam suara pun g jln denyut y
awal buka baik semua,pas mo Wa,vc g da suara",2026-01-08,0,baru segel dan bergaransi tapi knp y ini pas mo buat tlp vc atau kirim pesan suara g da suara y mikrofon y jlk g ada suara y sm sx tapi kalau buat youtube ada buat rekam suara pun g jln denyut y awal buka baik semua pas mo wa vc g da suara,2026-01-08 00:00:00,2,0.0068914066,0.07394223,0.9191663,negatif
1780196625-267,Panda_Vivo Y71,bagus cuma pengiriman lama sekali 😌,2026-01-08,0,bagus cuma pengiriman lama sekali,2026-01-08 00:00:00,2,0.0016700956,0.0009897522,0.99734014,negatif
1780196625-60,Panda_Vivo Y71,"baik sesuai orderan.mkshKapasitas baterai 3360mAh, Kamera belakang 13MP dengan lampu kilat,",2026-01-09,0,baik sesuai orderan mkshkapasitas baterai 3360mah kamera belakang 13mp dengan lampu kilat,2026-01-09 00:00:00,1,0.08288678,0.9142901,0.0028231137,netral
1780196625-2,Panda_Vivo Y71,"Lazada emang Asyik , Udah dapet discount dapet voucher pula , gratis ongkir sudah pasti 
Seller juga terpercaya , Respon Chat bertanggung jawab.
Terima kasih
"" kepuasan pembeli adalah Do'a """,2026-01-10,0,lazada emang asyik udah dapet discount dapet voucher pula gratis ongkir sudah pasti penjual juga terpercaya respon chat bertanggung jawab terima kasih kepuasan pembeli adalah do a,2026-01-10 00:00:00,0,0.9712107,0.027111223,0.0016780469,positif
1780196625-53,Panda_Vivo Y71,"Alhamdulillah pesanan sampai dalam waktu yang pas, untung untungan sih, kadang datang hp nya mati gak ada baterai..",2026-01-11,0,alhamdulillah pesanan sampai dalam waktu yang pas untung untungan sih kadang datang handphone nya mati gak ada baterai,2026-01-11 00:00:00,0,0.99164295,0.004477876,0.0038791946,positif
1780196625-211,Panda_Vivo Y71,"Baru, segel dan berfungsi dengan baik cuma pengisian baterai cukup lama selebihnya oke",2026-01-11,0,baru segel dan berfungsi dengan baik cuma pengisian baterai cukup lama selebihnya oke,2026-01-11 00:00:00,0,0.58111316,0.22134608,0.1975407,positif
1780196625-132,Panda_Vivo Y71,"Baru, segel",2026-01-12,0,baru segel,2026-01-12 00:00:00,2,0.011472909,0.36624834,0.6222788,negatif
1780196625-252,Panda_Vivo Y71,"hp nya bagus Baru, segel, dan bergaransi,",2026-01-13,0,handphone nya bagus baru segel dan bergaransi,2026-01-13 00:00:00,0,0.87652236,0.1076133,0.0158643,positif
